,meanInfluence,sample0,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85,sample86,sample87,sample88,sample89,sample90,sample91,sample92,sample93,sample94,sample95,sample96,sample97,sample98,sample99
1228,0.001671232876712313,0.0,0.002739726027397249,0.002739726027397249,0.001369863013698569,0.0,0.001369863013698569,-0.00136986301369868,0.002739726027397249,-0.00136986301369868,0.001369863013698569,0.004109589041095929,0.004109589041095929,-0.00136986301369868,0.004109589041095929,-0.00136986301369868,0.001369863013698569,0.0,0.0,0.005479452054794498,0.004109589041095929,0.002739726027397249,-0.00136986301369868,0.001369863013698569,0.001369863013698569,0.0,-0.002739726027397249,0.001369863013698569,-0.00136986301369868,0.001369863013698569,-0.00136986301369868,0.001369863013698569,0.001369863013698569,0.0,0.001369863013698569,0.0,0.006849315068493178,0.002739726027397249,-0.00136986301369868,0.0,0.0,-0.00136986301369868,0.005479452054794498,0.005479452054794498,0.001369863013698569,0.002739726027397249,0.0,0.002739726027397249,0.004109589041095929,0.002739726027397249,0.002739726027397249,0.004109589041095929,0.001369863013698569,-0.002739726027397249,0.004109589041095929,0.001369863013698569,0.002739726027397249,0.005479452054794498,0.0,0.001369863013698569,0.001369863013698569,0.0,0.002739726027397249,0.004109589041095929,-0.00136986301369868,0.005479452054794498,0.002739726027397249,-0.00136986301369868,0.002739726027397249,0.0,0.0,0.001369863013698569,0.0,0.0,0.006849315068493178,0.0,0.004109589041095929,0.002739726027397249,0.002739726027397249,-0.002739726027397249,0.004109589041095929,0.002739726027397249,0.0,0.004109589041095929,0.004109589041095929,0.004109589041095929,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.002739726027397249,0.004109589041095929,0.001369863013698569,0.004109589041095929,-0.00136986301369868,0.002739726027397249,-0.002739726027397249,0.002739726027397249,0.0,0.001369863013698569,0.005479452054794498
1229,0.0013424657534246388,0.0,0.0,0.006849315068493178,0.004109589041095929,0.005479452054794498,-0.004109589041095929,0.001369863013698569,0.001369863013698569,-0.00136986301369868,-0.002739726027397249,0.001369863013698569,0.0,0.002739726027397249,0.001369863013698569,0.0,0.004109589041095929,0.004109589041095929,-0.002739726027397249,0.004109589041095929,0.0,0.002739726027397249,0.002739726027397249,-0.00136986301369868,-0.00136986301369868,0.004109589041095929,0.002739726027397249,0.001369863013698569,0.002739726027397249,0.002739726027397249,0.001369863013698569,0.002739726027397249,0.0,0.0,0.0,0.004109589041095929,-0.002739726027397249,0.001369863013698569,0.001369863013698569,-0.002739726027397249,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.005479452054794498,-0.00136986301369868,0.002739726027397249,0.001369863013698569,0.002739726027397249,-0.004109589041095929,0.002739726027397249,0.002739726027397249,-0.00136986301369868,0.005479452054794498,0.006849315068493178,0.002739726027397249,-0.002739726027397249,0.0,0.001369863013698569,0.001369863013698569,0.0,0.001369863013698569,-0.00136986301369868,0.0,0.002739726027397249,-0.00136986301369868,0.0,0.002739726027397249,-0.00136986301369868,0.002739726027397249,0.005479452054794498,0.004109589041095929,-0.004109589041095929,0.005479452054794498,0.002739726027397249,0.001369863013698569,0.002739726027397249,0.005479452054794498,0.004109589041095929,-0.002739726027397249,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.002739726027397249,0.0,0.002739726027397249,-0.002739726027397249,-0.002739726027397249,0.005479452054794498,0.0,0.001369863013698569,0.002739726027397249,0.001369863013698569,0.0,-0.004109589041095929,0.002739726027397249,0.0,0.002739726027397249,0.001369863013698569
1230,0.0022191780821917617,0.0,0.001369863013698569,0.001369863013698569,0.004109589041095929,0.002739726027397249,0.004109589041095929,0.004109589041095929,0.001369863013698569,0.0,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.001369863013698569,-0.00136986301369868,0.002739726027397249,0.0,0.001369863013698569,0.001369863013698569,0.004109589041095929,0.004109589041095929,0.002739726027397249,0.004109589041095929,0.002739726027397249,0.0,0.0,0.004109589041095929,0.004109589041095929,0.001369863013698569,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.004109589041095929,0.0,0.0,-0.00136986301369868,0.002739726027397249,0.002739726027397249,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.005479452054794498,0.001369863013698569,0.002739726027397249,0.005479452054794498,0.001369863013698569,0.002739726027397249,0.005479452054794498,0.005479452054794498,0.002739726027397249,0.0,0.004109589041095929,0.002739726027397249,0.002739726027397249,0.0,-0.00136986301369868,0.002739726027397249,0.001369863013698569,0.002739726027397249,0.002739726027397249,0.001369863013698569,0.002739726027397249,0.004109589041095929,0.004109589041095929,0.005479452054794498,0.002739726027397249,0.005479452054794498,0.001369863013698569,0.001369863013698569,0.004109589041095929,0.001369863013698569,0.0,0.004109589041095929,0.0,0.001369863013698569,0.001369863013698569,0.002739726027397249,-0.00136986301369868,0.001369863013698569,0.001369863013698569,-0.00136986301369868,0.004109589041095929,0.001369863013698569,0.001369863013698569,0.004109589041095929,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.004109589041095929,0.004109589041095929,0.002739726027397249,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.004109589041095929,0.002739726027397249,0.001369863013698569,0.004109589041095929,0.002739726027397249,0.002739726027397249
1231,-0.00038356164383564374,-0.00136986301369868,0.0,-0.00136986301369868,0.0,0.0,0.0,-0.00136986301369868,-0.00136986301369868,0.0,0.0,-0.00136986301369868,0.002739726027397249,0.0,0.001369863013698569,0.0,0.0,0.0,0.0,-0.00136986301369868,0.002739726027397249,0.0,-0.00136986301369868,0.0,-0.00136986301369868,0.0,0.0,-0.00136986301369868,0.001369863013698569,0.0,-0.00136986301369868,0.001369863013698569,-0.00136986301369868,0.0,-0.00136986301369868,0.001369863013698569,-0.00136986301369868,0.0,-0.00136986301369868,-0.00136986301369868,0.0,0.0,0.0,-0.00136986301369868,0.0,0.0,-0.00136986301369868,0.0,0.0,-0.00136986301369868,-0.00136986301369868,-0.00136986301369868,0.0,-0.00136986301369868,0.0,0.001369863013698569,-0.00136986301369868,0.0,-0.00136986301369868,0.0,0.001369863013698569,0.0,0.0,-0.00136986301369868,-0.00136986301369868,-0.00136986301369868,0.0,0.001369863013698569,-0.00136986301369868,-0.00136986301369868,0.0,-0.00136986301369868,-0.00136986301369868,-0.00136986301369868,0.0,0.0,-0.00136986301369868,-0.00136986301369868,0.0,0.001369863013698569,-0.00136986301369868,0.0,0.0,0.001369863013698569,0.0,-0.00136986301369868,-0.00136986301369868,0.0,-0.00136986301369868,0.001369863013698569,-0.00136986301369868,0.0,0.0,-0.00136986301369868,-0.00136986301369868,0.0,-0.00136986301369868,0.0,-0.00136986301369868,0.0,0.0
1232,0.00780821917808219,0.006849315068493178,0.006849315068493178,0.009589041095890427,0.008219178082191747,0.005479452054794498,0.008219178082191747,0.006849315068493178,0.006849315068493178,0.010958904109588996,0.008219178082191747,0.013698630136986245,0.009589041095890427,0.008219178082191747,0.005479452054794498,0.005479452054794498,0.015068493150684925,0.004109589041095929,0.006849315068493178,0.001369863013698569,0.012328767123287676,0.005479452054794498,0.004109589041095929,0.009589041095890427,0.005479452054794498,0.006849315068493178,0.006849315068493178,0.004109589041095929,0.010958904109588996,0.012328767123287676,0.015068493150684925,0.006849315068493178,0.010958904109588996,0.004109589041095929,0.013698630136986245,0.006849315068493178,0.015068493150684925,0.010958904109588996,0.004109589041095929,0.006849315068493178,0.005479452054794498,0.008219178082191747,0.008219178082191747,0.012328767123287676,0.008219178082191747,0.010958904109588996,0.008219178082191747,0.005479452054794498,0.009589041095890427,0.006849315068493178,0.012328767123287676,0.012328767123287676,0.009589041095890427,0.010958904109588996,0.005479452054794498,0.009589041095890427,0.008219178082191747,0.019178082191780854,0.006849315068493178,0.004109589041095929,0.006849315068493178,0.0,0.009589041095890427,0.004109589041095929,0.012328767123287676,0.009589041095890427,0.010958904109588996,0.002739726027397249,0.004109589041095929,0.015068493150684925,-0.004109589041095929,0.005479452054794498,0.010958904109588996,0.004109589041095929,0.006849315068493178,0.006849315068493178,0.009589041095890427,0.005479452054794498,0.006849315068493178,0.006849315068493178,0.009589041095890427,0.004109589041095929,0.006849315068493178,0.008219178082191747,0.008219178082191747,0.002739726027397249,0.005479452054794498,0.009589041095890427,0.009589041095890427,0.004109589041095929,0.013698630136986245,0.008219178082191747,0.001369863013698569,0.002739726027397249,0.005479452054794498,0.009589041095890427,0.006849315068493178,0.009589041095890427,0.004109589041095929,0.006849315068493178,0.006849315068493178
1233,0.0008082191780821612,0.001369863013698569,0.0,0.002739726027397249,0.0,-0.00136986301369868,0.001369863013698569,0.002739726027397249,0.0,0.0,0.001369863013698569,0.0,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.0,0.004109589041095929,0.001369863013698569,0.004109589041095929,0.0,0.001369863013698569,-0.002739726027397249,0.0,0.001369863013698569,0.0,0.002739726027397249,-0.00136986301369868,-0.00136986301369868,0.0,-0.00136986301369868,0.001369863013698569,0.0,0.001369863013698569,0.0,0.001369863013698569,-0.002739726027397249,0.002739726027397249,-0.00136986301369868,0.0,0.002739726027397249,0.0,0.002739726027397249,0.002739726027397249,0.001369863013698569,0.0,-0.00136986301369868,0.001369863013698569,-0.00136986301369868,0.001369863013698569,0.001369863013698569,0.0,-0.00136986301369868,0.001369863013698569,0.0,0.001369863013698569,-0.00136986301369868,0.0,0.001369863013698569,0.0,-0.00136986301369868,0.001369863013698569,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.001369863013698569,0.002739726027397249,-0.00136986301369868,0.0,0.001369863013698569,0.002739726027397249,0.0,0.001369863013698569,0.002739726027397249,0.002739726027397249,-0.00136986301369868,0.0,0.001369863013698569,0.002739726027397249,0.001369863013698569,-0.00136986301369868,0.001369863013698569,0.0,-0.00136986301369868,0.001369863013698569,-0.00136986301369868,0.001369863013698569,0.0,0.005479452054794498,0.002739726027397249,0.001369863013698569,-0.00136986301369868,0.0,0.001369863013698569,-0.00136986301369868,0.0,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.002739726027397249
1234,0.0013698630136985924,0.001369863013698569,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.002739726027397249,0.0,0.0,0.001369863013698569,0.002739726027397249,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.001369863013698569,0.0,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.0,0.001369863013698569,0.002739726027397249,0.0,0.001369863013698569,0.0,0.001369863013698569,0.002739726027397249,0.0,0.0,0.001369863013698569,0.001369863013698569,0.0,0.002739726027397249,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.0,0.002739726027397249,0.001369863013698569,0.002739726027397249,0.002739726027397249,0.0,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.001369863013698569,0.002739726027397249,0.0,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.0,0.001369863013698569,0.001369863013698569,0.0,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.0,0.0,0.001369863013698569,0.0,0.001369863013698569,0.0,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.0,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.001369863013698569,0.0,0.0,0.001369863013698569,0.002739726027397249
1235,-0.0003561643835616679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00136986301369868,-0.00136986301369868,-0.00136986301369868,0.0,0.0,0.0,-0.00136986301369868,0.0,0.0,-0.00136986301369868,0.0,0.0,0.0,-0.00136986301369868,0.0,0.0,-0.00136986301369868,0.0,0.0,0.0,0.0,0.0,0.0,-0.00136986301369868,-0.00136986301369868,-0.00136986301369868,-0.00136986301369868,-0.00136986301369868,0.0,-0.00136986301369868,-0.00136986301369868,0.0,0.001369863013698569,0.0,-0.00136986301369868,-0.00136986301369868,-0.00136986301369868,0.001369863013698569,0.001369863013698569,0.001369863013698569,-0.00136986301369868,0.0,0.0,0.0,-0.00136986301369868,-0.00136986301369868,-0.00136986301369868,0.0,0.0,0.001369863013698569,-0.00136986301369868,0.0,-0.00136986301369868,-0.00136986301369868,-0.00136986301369868,0.0,0.001369863013698569,0.0,0.0,0.001369863013698569,0.0,-0.00136986301369868,0.001369863013698569,0.0,-0.00136986301369868,0.0,-0.00136986301369868,0.0,-0.00136986301369868,0.0,0.0,-0.00136986301369868,-0.00136986301369868,0.0,-0.00136986301369868,0.0,0.0,0.0,0.0,0.0,0.0,-0.00136986301369868,0.0,0.0,-0.00136986301369868,-0.00136986301369868,0.001369863013698569,0.0,0.001369863013698569,-0.00136986301369868,0.0,0.0
1236,0.00306849315068492,0.002739726027397249,0.001369863013698569,0.002739726027397249,0.005479452054794498,0.002739726027397249,0.001369863013698569,0.001369863013698569,0.005479452054794498,0.001369863013698569,0.005479452054794498,0.002739726027397249,0.001369863013698569,0.004109589041095929,0.001369863013698569,0.002739726027397249,0.004109589041095929,0.002739726027397249,0.006849315068493178,0.001369863013698569,0.002739726027397249,0.006849315068493178,0.005479452054794498,0.002739726027397249,0.001369863013698569,0.002739726027397249,0.002739726027397249,0.002739726027397249,0.002739726027397249,0.004109589041095929,0.001369863013698569,0.005479452054794498,0.001369863013698569,0.006849315068493178,0.004109589041095929,0.001369863013698569,0.004109589041095929,0.001369863013698569,0.001369863013698569,0.005479452054794498,0.002739726027397249,0.002739726027397249,0.002739726027397249,0.006849315068493178,0.0,0.001369863013698569,0.006849315068493178,0.004109589041095929,0.001369863013698569,0.004109589041095929,0.004109589041095929,0.004109589041095929,0.001369863013698569,0.004109589041095929,0.004109589041095929,0.004109589041095929,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.004109589041095929,0.004109589041095929,0.001369863013698569,0.0,0.002739726027397249,0.001369863013698569,0.002739726027397249,0.002739726027397249,0.004109589041095929,0.005479452054794498,0.002739726027397249,0.001369863013698569,0.004109589041095929,0.002739726027397249,0.006849315068493178,0.001369863013698569,0.004109589041095929,0.004109589041095929,0.004109589041095929,0.004109589041095929,0.001369863013698569,0.001369863013698569,-0.00136986301369868,0.002739726027397249,0.001369863013698569,0.004109589041095929,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.002739726027397249,0.002739726027397249,0.001369863013698569,0.004109589041095929,0.005479452054794498,0.004109589041095929,0.004109589041095929,0.004109589041095929,0.002739726027397249,0.004109589041095929,0.004109589041095929,0.002739726027397249
1237,0.0003013698630136674,0.0,0.001369863013698569,0.0,0.0,0.0,0.0,0.0,0.0,-0.00136986301369868,-0.00136986301369868,0.0,0.0,-0.00136986301369868,0.001369863013698569,0.001369863013698569,0.0,0.0,0.001369863013698569,-0.00136986301369868,-0.00136986301369868,0.0,0.0,-0.00136986301369868,0.001369863013698569,0.0,0.0,0.0,0.0,0.001369863013698569,0.0,0.0,0.0,-0.00136986301369868,-0.00136986301369868,0.0,0.0,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.0,0.0,0.0,0.001369863013698569,0.001369863013698569,0.0,-0.00136986301369868,0.001369863013698569,0.0,0.0,0.0,0.0,0.0,0.001369863013698569,0.0,0.001369863013698569,0.001369863013698569,-0.00136986301369868,0.0,0.001369863013698569,0.001369863013698569,0.0,0.001369863013698569,0.0,0.0,-0.00136986301369868,0.0,0.001369863013698569,0.001369863013698569,0.001369863013698569,-0.00136986301369868,0.0,0.0,0.001369863013698569,0.001369863013698569,0.0,0.0,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.0,0.0,0.001369863013698569,-0.00136986301369868,0.001369863013698569,0.0,0.001369863013698569,-0.00136986301369868,0.001369863013698569,0.0,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.001369863013698569,0.0,0.001369863013698569,-0.00136986301369868,0.001369863013698569,-0.00136986301369868
1238,0.0049041095890410905,0.004109589041095929,0.001369863013698569,0.002739726027397249,0.006849315068493178,0.0,0.004109589041095929,0.004109589041095929,0.005479452054794498,0.008219178082191747,0.006849315068493178,0.008219178082191747,0.008219178082191747,0.001369863013698569,0.005479452054794498,0.005479452054794498,0.009589041095890427,0.002739726027397249,0.002739726027397249,0.006849315068493178,0.002739726027397249,0.005479452054794498,0.004109589041095929,0.005479452054794498,0.006849315068493178,0.010958904109588996,0.002739726027397249,0.005479452054794498,0.005479452054794498,0.008219178082191747,0.002739726027397249,0.004109589041095929,0.008219178082191747,0.005479452054794498,0.001369863013698569,0.002739726027397249,0.0,-0.002739726027397249,0.004109589041095929,0.006849315068493178,0.004109589041095929,0.004109589041095929,0.004109589041095929,0.005479452054794498,0.008219178082191747,0.006849315068493178,0.008219178082191747,0.008219178082191747,0.006849315068493178,0.004109589041095929,0.002739726027397249,0.006849315068493178,-0.002739726027397249,0.002739726027397249,0.005479452054794498,0.005479452054794498,0.002739726027397249,0.002739726027397249,0.006849315068493178,0.005479452054794498,0.006849315068493178,0.004109589041095929,0.005479452054794498,0.005479452054794498,0.005479452054794498,0.012328767123287676,0.006849315068493178,0.005479452054794498,0.006849315068493178,0.001369863013698569,0.004109589041095929,0.005479452054794498,0.005479452054794498,0.005479452054794498,0.004109589041095929,0.002739726027397249,0.008219178082191747,0.008219178082191747,0.005479452054794498,0.005479452054794498,0.005479452054794498,0.002739726027397249,0.001369863013698569,0.008219178082191747,0.0,0.009589041095890427,0.005479452054794498,0.008219178082191747,0.002739726027397249,0.005479452054794498,0.0,0.005479452054794498,0.005479452054794498,0.002739726027397249,0.005479452054794498,0.0,0.004109589041095929,0.004109589041095929,0.002739726027397249,0.009589041095890427,0.002739726027397249
